,PHI,TETA,PSI,X_ECI,Y_ECI,Z_ECI,latitude,longitude,Data,x,y,z,N1_X,N1_Y,N1_Z,N2_X,N2_Y,N2_Z,N3_X,N3_Y,N3_Z,N4_X,N4_Y,N4_Z,N5_X,N5_Y,N5_Z,N6_X,N6_Y,N6_Z,Terra_X,Terra_Y,Terra_Z,r,fim
20,8.9940863525576e-16,1.1082840749335308,-2.8563019394864644,5737.590400863869,754.9990809567463,1514.0162534142892,27.06044077545842,13.985271083696935,2022-05-10 18:03:30,,,,-0.9595798756694516,-0.12557631809354217,-0.25186712874900796,0.2814364265872487,-0.4281624420990555,-0.8587610034029102,0.9595798756694516,0.12557631809354217,0.25186712874900796,-0.2814364265872487,0.4281624420990555,0.8587610034029102,-8.049116927787058e-16,0.8949343615650494,-0.44619781318397067,8.049116927787058e-16,-0.8949343615650494,0.44619781318397067,-1550.6448502539813,1227.3771165497062,6045.57881403618,5981.82350424462,1
21,9.304227261207676e-16,1.1082840749233174,-2.842717498495352,,,,28.56637613720781,14.938913717618497,2022-05-10 18:03:40,,,,-0.9556682990723278,-0.13138090007595146,-0.26350931908271613,0.29444541454776274,-0.4264171051840524,-0.8552603990938952,0.9556682990723278,0.13138090007595146,0.26350931908271613,-0.29444541454776274,0.4264171051840524,0.8552603990938952,-8.326672683822617e-16,0.8949343615604921,-0.44619781319311097,8.326672683822617e-16,-0.8949343615604921,0.44619781319311097,-1097.3583946422714,1214.1282007147202,6147.2615129895685,,1
22,8.063663626329018e-16,1.1082840749131022,-2.82913305750424,,,,,,2022-05-10 18:03:50,,,,-0.9515803689909035,-0.1371612377894084,-0.2751028829351183,0.3074000672594852,-0.4245930797299338,-0.8516019699920345,0.9515803689909035,0.1371612377894084,0.2751028829351183,-0.3074000672594852,0.4245930797299338,0.8516019699920345,-7.216449659230567e-16,0.8949343615559341,-0.4461978132022529,7.216449659230567e-16,-0.8949343615559341,0.4461978132022529,-881.475626664985,811.6794179065947,6247.358919685047,,1
23,8.373804534981053e-16,1.1082840749028886,-2.815548616513128,,,,,,2022-05-10 18:04:00,,,,-0.9473168397880823,-0.1429162645639204,-0.28664568089719444,0.3202979941459526,-0.42269070233177003,-0.8477863912026156,0.9473168397880823,0.1429162645639204,0.28664568089719444,-0.3202979941459526,0.42269070233177003,0.8477863912026156,-7.494005415269292e-16,0.8949343615513768,-0.4461978132113934,7.494005415269292e-16,-0.8949343615513768,0.4461978132113934,-435.33490309830654,796.7525320377769,6297.008468912357,,1
24,8.9940863523302e-16,1.1082840748926739,-2.801964175522016,,,,,,2022-05-10 18:04:10,,,,-0.9428784982308122,-0.14864491840022928,-0.298135582927965,0.33313681509855425,-0.42071032404325015,-0.8438143668304156,0.9428784982308122,0.14864491840022928,0.298135582927965,-0.33313681509855425,0.42071032404325015,0.8438143668304156,-8.049116927419586e-16,0.894934361546819,-0.4461978132205349,8.049116927419586e-16,-0.894934361546819,0.4461978132205349,-219.41027335999865,396.4062514782452,6346.238041081076,,1
25,9.924509078370594e-16,1.1082840748824605,-2.788379734530904,,,,,,2022-05-10 18:04:20,,,,-0.938266163344898,-0.15434614216578507,-0.30957046874756095,0.345914160915747,-0.41865231031189043,-0.839686629849774,0.938266163344898,0.15434614216578507,0.30957046874756095,-0.345914160915747,0.41865231031189043,0.839686629849774,-8.881784195671969e-16,0.8949343615422619,-0.4461978132296752,8.881784195671969e-16,-0.8949343615422619,0.4461978132296752,-3426.0169114542155,1585.3856394150137,5121.423293880119,,1
26,1.023464998700498e-15,1.1082840748722456,-2.7747952935397917,,,,,,2022-05-10 18:04:30,,,,-0.9334806862638643,-0.16001888378982534,-0.3209482282284846,0.3586276737402526,-0.416517040911606,-0.8354039419693292,0.9334806862638643,0.16001888378982534,0.3209482282284846,-0.3586276737402526,0.416517040911606,0.8354039419693292,-9.159339951682172e-16,0.894934361537704,-0.4461978132388169,9.159339951682172e-16,-0.894934361537704,0.4461978132388169,-3037.6924602399886,1606.1911749628316,5353.910194757586,,1
27,1.0234649986940287e-15,1.1082840748620313,-2.76121085254868,,,,,,2022-05-10 18:04:40,,,,-0.9285229500718925,-0.1656620964575149,-0.3322667617850013,0.37127500749416165,-0.41430490987262103,-0.8309670934914629,0.9285229500718925,0.1656620964575149,0.3322667617850013,-0.37127500749416165,0.41430490987262103,0.8309670934914629,-9.15933995157763e-16,0.8949343615331464,-0.44619781324795804,9.15933995157763e-16,-0.8949343615331464,0.44619781324795804,-2874.5742876712843,1227.2998225271474,5539.9203610743,,1
28,9.61436816948919e-16,1.1082840748518157,-2.7476264115575675,,,,,,2022-05-10 18:04:50,,,,-0.9233938696408607,-0.1712747388031228,-0.3435239807605858,0.3838538283118683,-0.41201632540876365,-0.8263769031664562,0.9233938696408607,0.1712747388031228,0.3435239807605858,-0.3838538283118683,0.41201632540876365,0.8263769031664562,-8.604228439262589e-16,0.8949343615285882,-0.44619781325710034,8.604228439262589e-16,-0.8949343615285882,0.44619781325710034,-2446.7340062213084,1234.085999669511,5739.941691065276,,1
29,9.614368169428414e-16,1.1082840748416003,-2.7340419705664556,,,,,,2022-05-10 18:05:00,,,,-0.9180943914615189,-0.1768557751021861,-0.35471780781334905,0.39636181497074496,-0.409651709842131,-0.8216342180414077,0.9180943914615189,0.1768557751021861,0.35471780781334905,-0.39636181497074496,0.409651709842131,0.8216342180414077,-8.604228439164377e-16,0.8949343615240302,-0.4461978132662424,8.604228439164377e-16,-0.8949343615240302,0.4461978132662424,-2249.8527586308082,831.9182149703478,5890.240388462359,,1
30,1.1165072712814041e-15,1.1082840748313874,-2.7204575295753433,,,,,,2022-05-10 18:05:10,,,,-0.9126254934688295,-0.18240417546263885,-0.36584617729938124,0.4087966593194903,-0.40721149952515806,-0.8167399133039213,0.9126254934688295,0.18240417546263885,0.36584617729938124,-0.4087966593194903,0.40721149952515806,0.8167399133039213,-9.992007219560725e-16,0.8949343615194731,-0.4461978132753823,9.992007219560725e-16,-0.8949343615194731,0.4461978132753823,-1796.1116547661907,829.5695682945719,6044.553117300899,,1
31,1.0544790895368831e-15,1.1082840748211733,-2.706873088584231,,,,,,2022-05-10 18:05:20,,,,-0.9069881848615041,-0.18791891601486282,-0.3769070356539302,0.42115606670405936,-0.40469614476010174,-0.8116948921206028,0.9069881848615041,0.18791891601486282,0.3769070356539302,-0.42115606670405936,0.40469614476010174,0.8116948921206028,-9.436895707255201e-16,0.8949343615149157,-0.44619781328452324,9.436895707255201e-16,-0.8949343615149157,0.44619781328452324,-1576.8414831318212,415.9743719000542,6147.307820891053,,1
32,1.085493180398754e-15,1.108284074810959,-2.693288647593119,,,,,,2022-05-10 18:05:30,,,,-0.9011835059157726,-0.19339897910062473,-0.38789834177035715,0.4334377563911071,-0.40210610971593536,-0.8065000854703981,0.9011835059157726,0.19339897910062473,0.38789834177035715,-0.4334377563911071,0.40210610971593536,0.8065000854703981,-9.71445146324007e-16,0.8949343615103581,-0.4461978132936643,9.71445146324007e-16,-0.8949343615103581,0.4461978132936643,-1115.4919106423251,411.3331373470633,6248.430924321811,,1
33,1.1165072712602323e-15,1.1082840748007448,-2.6797042066020067,,,,,,2022-05-10 18:05:40,,,,-0.8952125277934156,-0.19884335346087004,-0.39881806737679093,0.44563946198886273,-0.3994418723426986,-0.8011564519727943,0.8952125277934156,0.19884335346087004,0.39881806737679093,-0.44563946198886273,0.3994418723426986,0.8011564519727943,-9.992007219218596e-16,0.8949343615058005,-0.44619781330280545,9.992007219218596e-16,-0.8949343615058005,0.44619781330280545,-888.7614604356454,1.3263464400855204e-13,6298.433365782791,,1
34,1.2095495438576053e-15,1.1082840747905298,-2.666119765610895,,,,,,2022-05-10 18:05:50,,,,-0.8890763523441001,-0.2042510344223343,-0.40966419741041077,0.45775893186535377,-0.39670392428329926,-0.7956649777109213,0.8890763523441001,0.2042510344223343,0.40966419741041077,-0.45775893186535377,0.39670392428329926,0.7956649777109213,-1.0824674487363254e-15,0.8949343615012426,-0.44619781331194713,1.0824674487363254e-15,-0.8949343615012426,0.44619781331194713,-438.8205467199973,5.684341886080802e-14,6346.590933314746,,1
35,1.147521362114065e-15,1.1082840747803153,-2.6525353246197825,,,,,,2022-05-10 18:06:00,,,,-0.8827761119020485,-0.20962102408293976,-0.42043473038929774,0.46979392956391197,-0.39389277078278606,-0.7900266760495861,0.8827761119020485,0.20962102408293976,0.42043473038929774,-0.46979392956391197,0.39389277078278606,0.7900266760495861,-1.026956297507357e-15,0.8949343614966849,-0.44619781332108843,1.026956297507357e-15,-0.8949343614966849,0.44619781332108843,-219.41027335999863,-396.40625147824517,6346.238041081076,,1
36,1.1785354529745628e-15,1.1082840747701002,-2.63895088362867,,,,,,2022-05-10 18:06:10,,,,-0.876312969077086,-0.21495233149594353,-0.4311276787817736,0.48174223421587414,-0.3910089305951171,-0.7842425874482721,0.876312969077086,0.21495233149594353,0.4311276787817736,-0.48174223421587414,0.3910089305951171,0.7842425874482721,-1.054711873103625e-15,0.8949343614921269,-0.44619781333023034,1.054711873103625e-15,-0.8949343614921269,0.44619781333023034,-4006.221606834422,1171.1663632888474,4802.817361246468,,1
37,1.1475213620995577e-15,1.1082840747598846,-2.6253664426375583,,,,,,2022-05-10 18:06:20,,,,-0.8696881165400985,-0.22024397285279929,-0.4417410693731698,0.4936016409504087,-0.38805293588742895,-0.7783137792691396,0.8696881165400985,0.22024397285279929,0.4417410693731698,-0.4936016409504087,0.38805293588742895,0.7783137792691396,-1.0269562974839129e-15,0.8949343614875688,-0.44619781333937264,1.0269562974839129e-15,-0.8949343614875688,0.44619781333937264,-3658.564689884063,1195.3130297468967,5065.844243911275,,1
38,1.1165072712249452e-15,1.1082840747496703,-2.611782001646446,,,,,,2022-05-10 18:06:30,,,,-0.8629027768029434,-0.22549497166470456,-0.45227294362995424,0.5053699613013912,-0.3850253321418335,-0.7722413455800596,0.8629027768029434,0.22549497166470456,0.45227294362995424,-0.5053699613013912,0.3850253321418335,0.7722413455800596,-9.992007218648354e-16,0.8949343614830112,-0.44619781334851377,9.992007218648354e-16,-0.8949343614830112,0.44619781334851377,-3507.9509541465372,811.5716050900146,5244.134615200104,,1
39,9.924509077492337e-16,1.108284074739455,-2.5981975606553336,,,,,,2022-05-10 18:06:40,,,,-0.855958201992856,-0.23070435894279756,-0.46272135806114456,0.517045023611249,-0.38192667805476266,-0.7660264069527215,0.855958201992856,0.23070435894279756,0.46272135806114456,-0.517045023611249,0.38192667805476266,0.7660264069527215,-8.881784194252716e-16,0.8949343614784531,-0.44619781335765585,8.881784194252716e-16,-0.8949343614784531,0.44619781335765585,-3112.285003147986,822.7528623224476,5485.723831485662,,1
40,8.373804534081225e-16,1.1082840747292382,-2.5846131196642217,,,,,,2022-05-10 18:06:50,,,,-0.848855673621388,-0.23587117337696678,-0.4730843845769509,0.5286246734317076,-0.3787575454338643,-0.7596701102558496,0.848855673621388,0.23587117337696678,0.4730843845769509,-0.5286246734317076,0.3787575454338643,0.7596701102558496,-7.494005413815183e-16,0.8949343614738944,-0.44619781336679915,7.494005413815183e-16,-0.8949343614738944,0.44619781336679915,-2922.913430813985,415.9438430702935,5633.154088179236,,1
41,8.063663625360581e-16,1.1082840747190237,-2.5710286786731094,,,,,,2022-05-10 18:07:00,,,,-0.8415965023479246,-0.24099446151324505,-0.483360110844576,0.5401067739213606,-0.3755185190924831,-0.7531736284435672,0.8415965023479246,0.24099446151324505,0.483360110844576,-0.5401067739213606,0.3755185190924831,0.7531736284435672,-7.216449657665588e-16,0.8949343614693367,-0.44619781337594044,7.216449657665588e-16,-0.8949343614693367,0.44619781337594044,-2488.3214677467836,418.32301857582985,5837.6493151649565,,1
42,7.753522716643858e-16,1.108284074708809,-2.557444237681997,,,,,,2022-05-10 18:07:10,,,,-0.8341820277378239,-0.24607327792975778,-0.4935466406411014,0.5514892062399883,-0.3722101967417505,-0.7465381603389442,0.8341820277378239,0.24607327792975778,0.4935466406411014,-0.5514892062399883,0.3722101967417505,0.7465381603389442,-6.938893901522329e-16,0.8949343614647789,-0.44619781338508196,6.938893901522329e-16,-0.8949343614647789,0.44619781338508196,-2269.1994861649814,1.8947806286936004e-14,5940.841382033719,,1
43,6.823099990603468e-16,1.1082840746985942,-2.5438597966908847,,,,,,2022-05-10 18:07:20,,,,-0.826613618015221,-0.2511066854111824,-0.5036420942034091,0.5627698699395572,-0.3688331888802792,-0.7397649304127751,0.826613618015221,0.2511066854111824,0.5036420942034091,-0.5627698699395572,0.3688331888802792,0.7397649304127751,-6.106226633269955e-16,0.8949343614602211,-0.44619781339422343,6.106226633269955e-16,-0.8949343614602211,0.44619781339422343,-1811.460605414637,1.3024821040737379e-13,6096.187158921274,,1
44,8.683945442531343e-16,1.1082840746883798,-2.5302753556997724,,,,,,2022-05-10 18:07:30,,,,-0.8188926698105434,-0.25609375512169835,-0.5136446085750612,0.5739466833518252,-0.3653881186815076,-0.7328551885576223,0.8188926698105434,0.25609375512169835,0.5136446085750612,-0.5739466833518252,0.3653881186815076,0.7328551885576223,-7.771561169527606e-16,0.8949343614556634,-0.44619781340336473,7.771561169527606e-16,-0.8949343614556634,0.44619781340336473,-1576.8414831318212,-415.974371900054,6147.307820891053,,1
45,8.063663625156706e-16,1.1082840746781648,-2.5166909147086605,,,,,,2022-05-10 18:07:40,,,,-0.8110206079027856,-0.26103356677638784,-0.5235523379500784,0.5850175839724786,-0.36187562187870437,-0.7258102098571672,0.8110206079027856,0.26103356677638784,0.5235523379500784,-0.5850175839724786,0.36187562187870437,0.7258102098571672,-7.216449657336125e-16,0.8949343614511056,-0.44619781341250647,7.216449657336125e-16,-0.8949343614511056,0.44619781341250647,-1115.4919106423251,-411.3331373470631,6248.430924321811,,1
46,8.683945442421564e-16,1.1082840746679494,-2.503106473717548,,,,,,2022-05-10 18:07:50,,,,-0.8029988849565877,-0.2659252088110615,-0.5333634540135556,0.5959805288417374,-0.3582963466476509,-0.7186312943509137,0.8029988849565877,0.2659252088110615,0.5333634540135556,-0.5959805288417374,0.3582963466476509,0.7186312943509137,-7.771561169350199e-16,0.8949343614465475,-0.44619781342164855,7.771561169350199e-16,-0.8949343614465475,0.44619781342164855,-881.475626664985,-811.679417906595,6247.358919685047,,1
47,6.2028181731190525e-16,1.108284074657735,-2.4895220327264362,,,,,,2022-05-10 18:08:00,,,,-0.7948289812541703,-0.2707677785504702,-0.5430761462790473,0.606833494921348,-0.3546509534870328,-0.7113197667942884,0.7948289812541703,0.2707677785504702,0.5430761462790473,-0.606833494921348,0.3546509534870328,0.7113197667942884,-5.551115120901069e-16,0.8949343614419898,-0.44619781343078985,5.551115120901069e-16,-0.8949343614419898,0.44619781343078985,-435.3349030983065,-796.7525320377769,6297.008468912357,,1
48,5.582536355771859e-16,1.1082840746475195,-2.475937591735324,,,,,,2022-05-10 18:08:10,,,,-0.7865124044221707,-0.27556038237488445,-0.5526886224226651,0.6175744794679067,-0.35094011509655576,-0.7038769764141746,0.7865124044221707,0.27556038237488445,0.5526886224226651,-0.6175744794679067,0.35094011509655576,0.7038769764141746,-4.996003608753936e-16,0.8949343614374318,-0.4461978134399319,4.996003608753936e-16,-0.8949343614374318,0.4461978134399319,-215.92462973830786,-1171.3659960125322,6250.5819790412015,,1
49,6.823099990344699e-16,1.1082840746373046,-2.4623531507442116,,,,,,2022-05-10 18:08:20,,,,-0.7780506891534349,-0.28030213588499236,-0.5621991086138223,0.6282015004024306,-0.3471645162528072,-0.6963042966599369,0.7780506891534349,0.28030213588499236,0.5621991086138223,-0.6282015004024306,0.3471645162528072,0.6963042966599369,-6.106226632851781e-16,0.8949343614328739,-0.44619781344907367,6.106226632851781e-16,-0.8949343614328739,0.44619781344907367,-4505.368022362095,758.4867610447227,4430.576644504837,,1
50,6.823099990301568e-16,1.1082840746270892,-2.4487687097530997,,,,,,2022-05-10 18:08:30,,,,-0.7694453969238146,-0.28499216406510486,-0.5716058498425657,0.6387125966761211,-0.34332485368289467,-0.6886031249499712,0.7694453969238146,0.28499216406510486,0.5716058498425657,-0.6387125966761211,0.34332485368289467,0.6886031249499712,-6.106226632782081e-16,0.8949343614283157,-0.44619781345821574,6.106226632782081e-16,-0.8949343614283157,0.44619781345821574,-4206.226566328647,778.9912443197773,4710.723267569442,,1
51,7.443381807554664e-16,1.1082840746168752,-2.4351842687619873,,,,,,2022-05-10 18:08:40,,,,-0.76069811570402,-0.28962960144462485,-0.5809071102434374,0.649105828632245,-0.3394218359358716,-0.6807748824138335,0.76069811570402,0.28962960144462485,0.5809071102434374,-0.649105828632245,0.3394218359358716,0.6807748824138335,-6.661338144777153e-16,0.8949343614237583,-0.44619781346735665,6.661338144777153e-16,-0.8949343614237583,0.44619781346735665,-4067.39740659015,396.3288915256724,4876.347517860167,,1
52,6.20281817292301e-16,1.1082840746066598,-2.4215998277708755,,,,,,2022-05-10 18:08:50,,,,-0.751810459666587,-0.2942135922577578,-0.5901011734157975,0.6593792783640651,-0.3354561832519923,-0.6728210136299926,0.751810459666587,0.2942135922577578,0.5901011734157975,-0.6593792783640651,0.3354561832519923,0.6728210136299926,-5.551115120584264e-16,0.8949343614192002,-0.44619781347649873,5.551115120584264e-16,-0.8949343614192002,0.44619781347649873,-3716.778711358398,404.76258583786034,5146.731982826022,,1
53,3.1014090864419017e-16,1.1082840745964457,-2.408015386779763,,,,,,2022-05-10 18:09:00,,,,-0.742784068888005,-0.2987432906014262,-0.5991863427405628,0.6695310500687622,-0.3314286274297944,-0.6647429863592568,0.742784068888005,0.2987432906014262,0.5991863427405628,-0.6695310500687622,0.3314286274297944,0.6647429863592568,-2.7755575602604534e-16,0.8949343614146427,-0.44619781348563964,2.7755575602604534e-16,-0.8949343614146427,0.44619781348563964,-3536.582741845247,-3.789561257387201e-14,5287.018038994619,,1
54,4.962254538275675e-16,1.1082840745862301,-2.394430945788651,,,,,,2022-05-10 18:09:10,,,,-0.7336206090460684,-0.3032178605913734,-0.6081609416932875,0.6795592703972743,-0.3273399116910657,-0.6565422912739206,0.7336206090460684,0.3032178605913734,0.6081609416932875,-0.6795592703972743,0.3273399116910657,0.6565422912739206,-4.440892096366035e-16,0.8949343614100845,-0.44619781349478194,4.440892096366035e-16,-0.8949343614100845,0.44619781349478194,-3138.383412299385,-7.491605463235594e-14,5531.850928062276,,1
55,7.443381807366465e-16,1.108284074576016,-2.3808465047975385,,,,,,2022-05-10 18:09:20,,,,-0.7243217711125013,-0.3076364765164048,-0.6170233141535423,0.6894620887999929,-0.32319079054368655,-0.6482204416826869,0.7243217711125013,0.3076364765164048,0.6170233141535423,-0.6894620887999929,0.32319079054368655,0.6482204416826869,-6.661338144473025e-16,0.8949343614055271,-0.44619781350392285,6.661338144473025e-16,-0.8949343614055271,0.44619781350392285,-2922.913430813985,-415.9438430702935,5633.154088179236,,1
56,7.443381807319416e-16,1.1082840745658014,-2.3672620638064266,,,,,,2022-05-10 18:09:30,,,,-0.714889271040916,-0.3119983229907677,-0.6257718247105221,0.6992376778682536,-0.3189820296424048,-0.6397789732514069,0.714889271040916,0.3119983229907677,0.6257718247105221,-0.6992376778682536,0.3189820296424048,0.6397789732514069,-6.661338144396995e-16,0.8949343614009693,-0.44619781351306437,6.661338144396995e-16,-0.8949343614009693,0.44619781351306437,-2488.3214677467827,-418.3230185758298,5837.6493151649565,,1
57,8.683945441817758e-16,1.1082840745555864,-2.3536776228153142,,,,,,2022-05-10 18:09:40,,,,-0.7053248494501595,-0.3163025951046136,-0.6344048589648387,0.7088842336715565,-0.31471440564753983,-0.6312194437196986,0.7053248494501595,0.3163025951046136,0.6344048589648387,-0.7088842336715565,0.31471440564753983,0.6312194437196986,-7.771561168374453e-16,0.8949343613964114,-0.44619781352220605,7.771561168374453e-16,-0.8949343613964114,0.44619781352220605,-2249.8527586308082,-831.9182149703474,5890.240388462359,,1
58,9.30422725903164e-16,1.1082840745453717,-2.3400931818242023,,,,,,2022-05-10 18:09:50,,,,-0.6956302713031114,-0.32054849857253187,-0.6429208238264298,0.7183999760904504,-0.3103887060816659,-0.6225434326134921,0.6956302713031114,0.32054849857253187,0.6429208238264298,-0.7183999760904504,0.3103887060816659,0.6225434326134921,-8.326672680306157e-16,0.8949343613918536,-0.4461978135313476,8.326672680306157e-16,-0.8949343613918536,0.4461978135313476,-1796.1116547661904,-829.5695682945719,6044.553117300899,,1
59,7.443381807178259e-16,1.1082840745351552,-2.3265087408330904,,,,,,2022-05-10 18:10:00,,,,-0.6858073255809871,-0.32473524988012464,-0.6513181478085398,0.7277831491450278,-0.3060057291842874,-0.6137525409535496,0.6858073255809871,0.32473524988012464,0.6513181478085398,-0.7277831491450278,0.3060057291842874,0.6137525409535496,-6.661338144168885e-16,0.894934361387295,-0.44619781354049065,6.661338144168885e-16,-0.894934361387295,0.44619781354049065,-1550.6448502539808,-1227.3771165497062,6045.57881403618,,1
60,6.823099989870273e-16,1.1082840745249403,-2.312924299841978,,,,,,2022-05-10 18:10:10,,,,-0.675857824953209,-0.328862076428588,-0.6595952813177146,0.7370320213189638,-0.3015662837645316,-0.604848390960026,0.675857824953209,0.328862076428588,0.6595952813177146,-0.7370320213189638,0.3015662837645316,0.604848390960026,-6.106226632085112e-16,0.8949343613827371,-0.44619781354963234,6.106226632085112e-16,-0.8949343613827371,0.44619781354963234,-1097.3583946422712,-1214.1282007147202,6147.2615129895685,,1
61,6.823099989827145e-16,1.1082840745147253,-2.2993398588508662,,,,,,2022-05-10 18:10:20,,,,-0.6657836054429087,-0.33292821667728767,-0.6677506969397503,0.746144885879037,-0.297071189051903,-0.5958326257531114,0.6657836054429087,0.33292821667728767,0.6677506969397503,-0.746144885879037,0.297071189051903,0.5958326257531114,-6.106226632015418e-16,0.8949343613781793,-0.4461978135587741,6.106226632015418e-16,-0.8949343613781793,0.4461978135587741,-860.6420288110853,-1585.5549255482983,6101.21907856526,,1
62,5.582536355277832e-16,1.1082840745045108,-2.285755417859754,,,,,,2022-05-10 18:10:30,,,,-0.655586526088116,-0.33693292028428623,-0.6757828897215576,0.7551200611900839,-0.29252127454510213,-0.5867069090498194,0.655586526088116,0.33693292028428623,0.6757828897215576,-0.7551200611900839,0.29252127454510213,0.5867069090498194,-4.996003607955592e-16,0.8949343613736216,-0.4461978135679154,4.996003607955592e-16,-0.8949343613736216,0.4461978135679154,-425.34898747380043,-1557.7196067149282,6154.8899953895825,,1
63,5.582536355242545e-16,1.1082840744942963,-2.2721709768686416,,,,,,2022-05-10 18:10:40,,,,-0.6452684685987042,-0.34087544824480803,-0.6836903774488744,0.763955891025315,-0.28791737985895716,-0.5774729248569754,0.6452684685987042,0.34087544824480803,0.6836903774488744,-0.763955891025315,0.28791737985895716,0.5774729248569754,-4.996003607898568e-16,0.8949343613690639,-0.4461978135770567,4.996003607898568e-16,-0.8949343613690639,0.4461978135770567,-209.42435773549258,-1896.5524374492961,6071.481110637419,,1
64,5.582536355207255e-16,1.108284074484082,-2.2585865358775297,,,,,,2022-05-10 18:10:50,,,,-0.6348313370091504,-0.3447550730276101,-0.6914717009197858,0.772650744871947,-0.28326035456948523,-0.56813237716046,0.6348313370091504,0.3447550730276101,0.6914717009197858,-0.772650744871947,0.28326035456948523,0.56813237716046,-4.996003607841544e-16,0.8949343613645063,-0.44619781358619776,4.996003607841544e-16,-0.8949343613645063,0.44619781358619776,-4915.400559229166,364.1768081359221,4028.5120726529726,,1
65,4.3419727206893074e-16,1.1082840744738673,-2.2450020948864173,,,,,,2022-05-10 18:11:00,,,,-0.624277057327174,-0.348571078709238,-0.699125424213998,0.7812030182320883,-0.278551058057117,-0.5586869896107626,0.624277057327174,0.348571078709238,0.699125424213998,-0.7812030182320883,0.278551058057117,0.5586869896107626,-3.885780583832403e-16,0.8949343613599485,-0.4461978135953393,3.885780583832403e-16,-0.8949343613599485,0.4461978135953393,-4666.167759614686,375.8244082506178,4312.172659723862,,1
66,1.860845451712226e-16,1.1082840744636524,-2.2314176538953054,,,,,,2022-05-10 18:11:10,,,,-0.6136075771783249,-0.35232276110613575,-0.7066501349578125,0.7896111329188221,-0.2737903593481113,-0.5491385052049129,0.6136075771783249,0.35232276110613575,0.7066501349578125,-0.7896111329188221,0.2737903593481113,0.5491385052049129,-1.6653345359091645e-16,0.8949343613553906,-0.44619781360448096,1.6653345359091645e-16,-0.8949343613553906,0.44619781360448096,-4537.449029299839,0.0,4462.220873991209,,1
67,0.0,1.1082840744534384,-2.217833212904193,,,,,,2022-05-10 18:11:20,,,,-0.6028248654465785,-0.35600942790459356,-0.7140444445847601,0.7978735373474386,-0.2689791369541891,-0.5394886859648357,0.6028248654465785,0.35600942790459356,0.7140444445847601,-0.7978735373474386,0.2689791369541891,0.5394886859648357,0.0,0.8949343613508332,-0.4461978136136219,0.0,-0.8949343613508332,0.4461978136136219,-4237.8201323087505,0.0,4746.249109062909,,1
68,0.0,1.1082840744432239,-2.204248771913081,,,,,,2022-05-10 18:11:30,,,,-0.59193091191101,-0.35963039878850406,-0.7213069885918352,0.805988706821752,-0.2641182787104211,-0.5297393126121982,0.59193091191101,0.35963039878850406,0.7213069885918352,-0.805988706821752,0.2641182787104211,0.5297393126121982,0.0,0.8949343613462755,-0.4461978136227632,0.0,-0.8949343613462755,0.4461978136227632,-4067.39740659015,-396.3288915256724,4876.347517860167,,1
69,6.202818172256462e-17,1.1082840744330102,-2.190664330921969,,,,,,2022-05-10 18:11:40,,,,-0.5809277268786109,-0.3631850055649011,-0.728436426791297,0.8139551438154623,-0.2592086816113878,-0.5198921842398058,0.5809277268786109,0.3631850055649011,0.728436426791297,-0.8139551438154623,0.2592086816113878,0.5198921842398058,-5.55111511950714e-17,0.8949343613417181,-0.4461978136319037,5.55111511950714e-17,-0.8949343613417181,0.4461978136319037,-3716.778711358398,-404.7625858378604,5146.731982826022,,1
70,6.202818172217255e-17,1.1082840744227953,-2.177079889930857,,,,,,2022-05-10 18:11:50,,,,-0.5698173408133211,-0.36667259228726823,-0.7354314435579772,0.8217713782484977,-0.25425125164565826,-0.5099491179796085,0.5698173408133211,0.36667259228726823,0.7354314435579772,-0.8217713782484977,0.25425125164565826,0.5099491179796085,-5.5511151194437806e-17,0.8949343613371602,-0.4461978136410454,5.5511151194437806e-17,-0.8949343613371602,0.4461978136410454,-3507.9509541465363,-811.5716050900146,5244.134615200104,,1
71,1.8608454516534145e-16,1.1082840744125817,-2.1634954489397447,,,,,,2022-05-10 18:12:00,,,,-0.5586018039613354,-0.37009251537657806,-0.7422907480720604,0.8294359677582964,-0.2492469036285975,-0.4999119486673777,0.5586018039613354,0.37009251537657806,0.7422907480720604,-0.8294359677582964,0.2492469036285975,0.4999119486673777,-1.6653345358141277e-16,0.894934361332603,-0.4461978136501859,1.6653345358141277e-16,-0.894934361332603,0.4461978136501859,-3112.285003147986,-822.7528623224476,5485.723831485662,,1
72,-1.2405636344277684e-16,1.1082840744023676,-2.1499110079486328,,,,,,2022-05-10 18:12:10,,,,-0.5472831859727666,-0.37344414374005985,-0.7490130745572814,0.8369474979659705,-0.24419656103355933,-0.4897825285041158,0.5472831859727666,0.37344414374005985,0.7490130745572814,-0.8369474979659705,0.24419656103355933,0.4897825285041158,1.1102230238634138e-16,0.8949343613280455,-0.4461978136593268,-1.1102230238634138e-16,-0.8949343613280455,0.4461978136593268,-2874.5742876712834,-1227.2998225271474,5539.9203610743,,1
